"job_link","job_skills","job_link (Right)","last_processed_time","got_summary","got_ner","is_being_worked","job_title","company","job_location","first_seen","search_city","search_country","search_position","job_level","job_type"
"https://www.linkedin.com/jobs/view/manager-admissions-at-university-of-miami-3729750339","Data analysis, Business principles, Program management, Management principles, Leadership, Motivation, Training, Microsoft Office Suite, CRM software, Databases, Budgeting, Project management, Data analysis, Communication, Writing, Presentation skills, Interpersonal skills, Team management, Delegation, Time management, Conflict resolution, Problemsolving, Research skills, Analytical skills, Critical thinking skills, Business intelligence, Data visualization, Business analysis, Data management, Data mining, Statistical analysis, Machine learning, Python, R, SQL, Tableau, Power BI, SAS, SPSS, Agile methodologies, Kanban, Scrum, Jira, Trello, Waterfall, Gantt charts, Microsoft Project","https://www.linkedin.com/jobs/view/manager-admissions-at-university-of-miami-3729750339","2024-01-21 01:46:37.862776+00","t","t","f","Manager, Admissions","University of Miami","Miami, FL","2024-01-14","Highland Park","United States","Supervisor Education","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/senior-business-analyst-fraud-strategy-analytics-at-capital-one-3774775644","Statistical Models, Business Analysis, Data Analytics, Consulting, Python, Predictive Modeling, ProblemSolving, Business Judgment, Strategic Thinking, SQL Querying, Databricks, Collaboration, Marketing, Credit Risk, Risk Management, Customer Development, Operations & Servicing, Business Strategy, Legal, Presentation Skills, Influencing Skills, Quantitative Analysis, Market Research, Problem Framing, Hypothesis Testing, Solution Development, Implementation, Monitoring, Entrepreneurial Mindset, Dynamic Environment, Bachelor's Degree (Quantitative Field), Master's Degree (Business/Quantitative Field), Clear Results Orientation, Tenacity, Leadership, Strong Business Judgment, Impeccable Written/Oral Communication, Strategic Influencing, CrossFunctional Collaboration, Continuous Learning, Innovation","https://www.linkedin.com/jobs/view/senior-business-analyst-fraud-strategy-analytics-at-capital-one-3774775644","2024-01-21 13:12:35.985689+00","t","t","f","Senior Business Analyst - Fraud Strategy & Analytics","Capital One","Richmond, VA","2024-01-15","Vermillion","United States","Display Maker","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/asset-protection-safety-mgr-at-lowe-s-companies-inc-3800100388","Customer service, Asset protection, Safety protocols, Inventory management, Shrink reduction, Security measures, Criminal investigation, Loss prevention, Audits, Compliance, Retail management, Supervision, Team leadership, Physical security, Retail investigations, Business analysis, Data analysis, Training, Coaching, Mentoring, Professional accreditation (APQ APC), Bachelor's degree (Criminal Justice Safety Business or related Asset Protection field), High School Diploma or equivalent, 2+ years of retail experience, 2+ years of experience supervising employees, 1 year of experience conducting quality reviews/audits, Prolonged standing, Sitting, Lifting","https://www.linkedin.com/jobs/view/asset-protection-safety-mgr-at-lowe-s-companies-inc-3800100388","2024-01-19 23:44:30.194547+00","t","t","f","Asset Protection & Safety Mgr","Lowe's Companies, Inc.","Jersey City, NJ","2024-01-16","New Jersey","United States","Fire Inspector","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/business-analyst-at-caci-international-inc-3761294491","Business Analysis, Biology, Microbiology, Clinical Laboratory Science, Public Health, Communication, Requirements Collection, Requirements Validation, Requirements Management, Use Cases, User Stories, Meeting Facilitation, Presentation Skills, Software Development Lifecycle, Cloud Computing, Agile Development, Jira, Certification in Business Analysis","https://www.linkedin.com/jobs/view/business-analyst-at-caci-international-inc-3761294491","2024-01-19 23:44:40.173876+00","t","t","f","Business Analyst","CACI International Inc","State Farm, VA","2024-01-16","Montpelier","United States","Market-Research Analyst I","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/senior-financial-business-analyst-tax-technology-at-ey-3774205643","Agile, Analytics, Business Analysis, Communication Skills, Cost Control, Data Visualization, Financial Analysis, Forecasting, Microsoft Azure DevOps, Microsoft Suite, PowerBI, Problem Solving, Project Management, Resource Allocation, Robotics Process Automation (RPA), Software Development, Stakeholder Management, Team Leadership, Time Management, Visualization Tools, BA Approach, CBAP or CBATL certification, Bachelor's degree, CBAP or CBATL certification, finance domain knowledge, master's degree, management experience, 57 years experience","https://www.linkedin.com/jobs/view/senior-financial-business-analyst-tax-technology-at-ey-3774205643","2024-01-19 13:59:47.30273+00","t","t","f","Senior Financial Business Analyst - Tax Technology","EY","Alpharetta, GA","2024-01-16","Atlanta","United States","Reports Analyst","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/senior-sourcing-manager-at-dish-network-3774987928","Oracle Purchasing, Data Management, Project Management, Communication, Office Software, ERP Systems, Contract Negotiation, Commodity Management, Business Analysis, Purchasing, Sourcing, Negotiation, Market Research, Commodity Research, CrossFunctional Partnerships, Bid Preparation, Evaluation, Inventory Control, Decision Making, Project Planning, Organization, Attention to Detail, Time Management, Flexibility, Problem Solving, Analysis, Collaboration, Bachelor's Degree","https://www.linkedin.com/jobs/view/senior-sourcing-manager-at-dish-network-3774987928","2024-01-20 03:19:51.998276+00","t","t","f","Senior Sourcing Manager","DISH Network","Littleton, CO","2024-01-14","Colorado","United States","Buyer","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/it-business-analyst-at-robert-half-3793844311","Agile/Scrum, SQL, Word, Excel, PowerPoint, Visio, Jira, Requirements elicitation, Requirements documentation, Business analysis, Communication, Problemsolving, Adaptability, Flexibility, Proactivity, Ownership, Project management, Computer science, Management information systems, Business administration","https://www.linkedin.com/jobs/view/it-business-analyst-at-robert-half-3793844311","2024-01-21 08:10:49.578172+00","t","t","f","IT Business Analyst","Robert Half","Jacksonville, FL","2024-01-13","Jacksonville","United States","Quality Assurance Analyst","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/manager-data-corrugated-products-at-westrock-company-3758105923","SAP S4, Corrugated Container Characteristics, Product Hierarchy, Data transformation, Data governance, Data Stewardship, Data quality, Master data management, Business analysis, Requirements management, Process improvement, Communication, Teamwork, Problemsolving, SAP delivery, Change management, Business acumen, Attention to detail, Data optimization","https://www.linkedin.com/jobs/view/manager-data-corrugated-products-at-westrock-company-3758105923","2024-01-21 07:45:55.999636+00","t","t","f","Manager, Data - Corrugated Products","WestRock Company","Atlanta, GA","2024-01-17","Atlanta","United States","Supervisor Mapping","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/dshs-tia-it-business-analyst-senior-specialist-at-washington-state-department-of-social-and-health-services-3797723718","Business Analysis, IT Systems, Application Development Life Cycles, Communication Skills, Project Management, Testing, Web Applications, Technical Training, Requirements Gathering, Functional Specifications, Stakeholder Engagement, System Documentation, Data Analysis, Automated Testing, Project Lifecycle, Technical Writing, System Design, Consultancy, Bachelor's Degree in Information Technology, Software Development Experience, Analyst Experience, Training Experience, Resume, Cover Letter","https://www.linkedin.com/jobs/view/dshs-tia-it-business-analyst-senior-specialist-at-washington-state-department-of-social-and-health-services-3797723718","2024-01-20 13:12:00.730244+00","t","t","f","DSHS TIA IT Business Analyst - Senior Specialist","Washington State Department of Social and Health Services","Olympia, WA","2024-01-14","Centralia","United States","Consultant Education","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/financial-planning-analysis-manager-at-nbt-bank-3793769439","Microsoft Office, Financial Modeling, Budgeting and Capital Planning, Financial Analysis, Generally Accepted Accounting Principles, Financial Reporting, Merger and Acquisition Modeling, Capital Planning, Capital Stress Testing, Supervisory Skills, Business Analysis, Communication, MS Excel, Problem Solving, Budgeting, Proficiency in financial analysis, Forecasting, Profitability reporting","https://www.linkedin.com/jobs/view/financial-planning-analysis-manager-at-nbt-bank-3793769439","2024-01-21 07:24:10.84102+00","t","t","f","Financial Planning & Analysis Manager","NBT Bank","Norwich, NY","2024-01-14","Oneonta","United States","Supervisor Education","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/analyst-it-iii-oracle-inv-and-wms-at-first-solar-3776921156","Oracle Cloud ERP, Oracle Cloud Warehouse MGMT, Inventory MGMT, Shipping Documentation, LPN/Serial Number MGMT, Cycle Count, ABC Count, RF Scanning, Replenishment Planning & Min/Max Planning, System integration, Data analysis, Data modeling, Quality assurance, Test cases, Test scripts, Defect register, System quality, Test metrics, Tools and methods, Service level agreements, Change management, Application support processes, Application management software, Communication, Interpersonal skills, Training, Project management, Problem resolution, Business analysis, Business requirements, Business processes, Data structures, Software testing, Software development, Database design, User experience, User tasks, Technical environment, Organizational environment, Physical environment, Service delivery, Performance metrics, Reporting, Analytical techniques, Presentation techniques, Stakeholder engagement, Business cases, Business risks, Business benefits, Process improvement, Change implementation, Documentation, Investigations, Feasibility studies, Data migration, Business readiness, Transition support, Change planning, Operational metrics, Return to productivity measures, Commitment, Planning, Evaluation, Risk assessment, Authority, Effectiveness, Improvement, Procedures, Background check, Diversity, Inclusion, Equal Opportunity Employer","https://www.linkedin.com/jobs/view/analyst-it-iii-oracle-inv-and-wms-at-first-solar-3776921156","2024-01-20 13:12:14.158623+00","t","t","f","Analyst- IT III (Oracle INV and WMS)","First Solar","Perrysburg, OH","2024-01-14","Toledo","United States","Consultant Education","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/senior-systems-analyst-at-dice-3791483012","Business Analysis, Business Requirements, Requirements Management, Stakeholder Identification, Stakeholder Meetings, Software Requirements, Project Management, Microsoft Office, Analytical Skills, Organizational Skills, Interpersonal Skills, Negotiation Skills, SelfMotivation, Teamwork, Initiative, Performance Competencies, 4Year Degree","https://www.linkedin.com/jobs/view/senior-systems-analyst-at-dice-3791483012","2024-01-19 14:30:16.159256+00","t","t","f","SENIOR SYSTEMS ANALYST","Dice","Dublin, OH","2024-01-14","Marysville","United States","Systems Analyst","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/ariba-and-workday-integration-developer-at-federal-reserve-bank-of-richmond-3781742963","Workday, SAP Ariba, Web Services, BIRT, Integration Development, XML, XSLT, Python, Java, RESTful APIs, Agile, Kanban, Dev/Ops, ETL, WSDL, WS, SOAP, JSON, MuleSoft, EIB, iLoad, Data Warehousing, Relational Databases, Performance Tuning, Application Development, System Design, Software Engineering, Troubleshooting, Root Cause Analysis, Incident Management, Service Request Management, Data Architecture, Data Integration, Data Migration, Data Quality, Data Governance, Data Security, Business Analysis, Requirements Gathering, Stakeholder Management, Communication Skills, Conflict of Interest, Personal Investment Restrictions, Disability Accommodation, Safety Protocols, Background Check","https://www.linkedin.com/jobs/view/ariba-and-workday-integration-developer-at-federal-reserve-bank-of-richmond-3781742963","2024-01-20 00:46:00.273077+00","t","t","f","Ariba and Workday Integration Developer","Federal Reserve Bank of Richmond","Richmond, VA","2024-01-15","Montpelier","United States","Check Writer","Mid senior","Onsite"
